ev_id,rec_stat,approval_date,lchg_userid,lchg_date
20170609X83633,B,2018-11-15,,2020-09-25 13:54:41
20170614X20504,B,2019-11-06,,2020-09-25 13:50:40
20170614X82103,B,2018-01-23,,2020-09-25 13:53:54
20170611X43425,B,2019-04-08,,2020-09-25 13:53:04
20170613X14632,B,2017-10-02,,2020-09-25 13:53:04
20170615X11123,F,2020-03-26,,2020-09-25 13:55:40
20170614X03409,B,2020-04-13,,2020-09-25 13:54:41
20170615X33818,B,2019-03-18,,2020-09-25 13:50:40
20170615X15730,B,2017-08-03,,2020-09-25 13:54:41
20170614X03639,B,2019-06-10,,2020-09-25 13:53:54
20170615X22227,B,2018-11-06,,2020-09-25 13:53:04
20170615X73758,B,2019-12-16,,2020-09-25 13:50:40
20170615X71037,B,2017-09-07,,2020-09-25 13:53:54
20170615X00556,B,2018-01-23,,2020-09-25 13:53:04
20170616X21724,F,2017-06-21,,2020-09-25 13:55:40
20170616X22948,F,2017-06-22,,2020-09-25 13:55:40
20170616X23403,B,2018-11-06,,2020-09-25 13:52:00
20170614X23849,F,2017-06-16,,2020-09-25 13:55:40
20170616X35943,F,2017-07-03,,2020-09-25 13:55:40
20170617X53052,B,2019-11-06,,2020-09-25 13:52:00
20170526X63223,B,2017-08-22,,2020-09-25 13:54:41
20170615X90939,B,2017-08-22,,2020-09-25 13:54:41
20170616X64348,B,2017-11-14,,2020-09-25 13:53:54
20170616X43105,B,2017-10-17,,2020-09-25 13:54:41
20170619X84923,B,2017-09-22,,2020-09-25 13:53:04
20170619X92534,B,2017-11-14,,2020-09-25 13:53:04
20170619X12230,B,2018-07-05,,2020-09-25 13:53:54
20170619X15515,B,2018-01-25,,2020-09-25 13:54:41
20170619X32034,F,2017-07-03,,2020-09-25 13:55:40
20170618X95514,B,2017-09-07,,2020-09-25 13:53:04
20170619X52036,B,2017-08-22,,2020-09-25 13:54:41
20170618X30042,B,2017-12-15,,2020-09-25 13:53:54
20170620X02122,F,2017-06-26,,2020-09-25 13:55:40
20170620X80741,F,2017-07-03,,2020-09-25 13:55:40
20170620X12549,B,2021-02-02,hopj,2021-02-02 19:07:13
20170620X21734,B,2018-11-06,,2020-09-25 13:53:04
20170620X71124,B,2017-09-22,,2020-09-25 13:53:04
20170620X74202,B,2018-01-23,,2020-09-25 13:53:04
20170621X95331,B,2018-01-23,,2020-09-25 13:53:04
20170604X74546,B,2017-09-07,,2020-09-25 13:54:41
20170621X42616,B,2018-11-15,,2020-09-25 13:53:04
20170621X41911,B,2017-08-22,,2020-09-25 13:53:54
20170620X02906,B,2021-05-05,hopj,2021-05-05 18:00:23
20170622X21221,B,2018-01-23,,2020-09-25 13:53:04
20170622X21612,F,2017-06-26,,2020-09-25 13:55:40
20170622X33810,F,2017-07-20,,2020-09-25 13:55:40
20170620X14827,B,2017-09-22,,2020-09-25 13:54:41
20170620X05420,B,2017-08-22,,2020-09-25 13:53:54
20170622X84339,B,2017-08-22,,2020-09-25 13:54:41
20170623X50152,B,2019-04-04,,2020-09-25 13:53:04
20170622X03152,B,2017-10-31,,2020-09-25 13:53:54
20170624X93152,B,2018-05-09,,2020-09-25 13:54:41
20170623X05152,B,2018-01-23,,2020-09-25 13:54:41
20170624X91824,B,2017-09-07,,2020-09-25 13:54:41
20170624X84747,B,2017-08-22,,2020-09-25 13:53:04
20170625X14152,B,2018-11-05,,2020-09-25 13:53:54
20170624X52152,B,2019-04-04,,2020-09-25 13:53:54
20170625X04604,B,2021-06-08,sedj,2021-06-08 18:00:04
20170624X31154,B,2017-10-02,broda,2022-05-13 15:40:28
20170626X91152,B,2018-10-24,,2020-09-25 13:54:41
20170626X20855,B,2017-10-17,,2020-09-25 13:53:54
20170625X23152,B,2018-11-15,,2020-09-25 13:53:54
20170622X75754,B,2021-05-05,hopj,2021-05-05 18:00:25
20170626X22152,B,2018-03-27,,2020-09-25 13:53:54
20170626X45814,F,2017-07-20,,2020-09-25 13:55:40
20170624X30153,B,2017-09-07,,2020-09-25 13:53:54
20170625X00947,B,2017-09-07,,2020-09-25 13:53:54
20170622X22245,B,2017-10-17,,2020-09-25 13:54:41
20170627X03515,B,2019-03-18,,2020-09-25 13:53:04
20170626X04225,B,2017-09-22,,2020-09-25 13:53:54
20170626X64014,B,2017-09-22,,2020-09-25 13:53:54
20170620X85345,B,2017-10-17,,2020-09-25 13:53:54
20170627X05548,B,2019-02-26,,2020-09-25 13:52:00
20170627X31135,B,2019-02-26,,2020-09-25 13:50:40
20170628X01138,F,2018-02-20,,2020-09-25 13:55:40
20170628X14253,F,2017-07-20,,2020-09-25 13:55:40
20170626X02552,B,2017-12-15,,2020-09-25 13:54:41
20170628X30253,B,2018-03-14,,2020-09-25 13:54:41
20170628X01152,B,2020-04-20,,2020-09-25 13:53:54
20170629X13505,B,2018-10-01,,2020-09-25 13:53:04
20170628X73152,B,2018-10-24,,2020-09-25 13:53:54
20170629X20153,B,2019-04-04,,2020-09-25 13:53:04
20170629X52632,F,2017-06-29,,2020-09-25 13:55:40
20170629X60152,B,2017-12-15,,2020-09-25 13:53:54
20170629X21449,B,2017-09-22,,2020-09-25 13:53:04
20170630X54152,B,2019-04-04,,2020-09-25 13:53:54
20170629X03152,B,2017-12-15,,2020-09-25 13:53:54
20170630X62434,B,2021-05-06,byre,2021-05-06 18:00:23
20170630X74610,B,2021-05-06,byre,2021-05-06 18:00:23
20170630X75650,B,2018-11-06,,2020-09-25 13:53:54
20170630X02103,B,2019-02-26,,2020-09-25 13:52:00
20170630X80916,B,2017-12-15,,2020-09-25 13:53:54
20170701X91840,B,2019-09-09,,2020-09-25 13:50:40
20170701X82136,B,2019-04-08,,2020-09-25 13:50:40
20170701X93851,B,2019-11-06,,2020-09-25 13:54:41
20170701X65249,B,2018-03-27,,2020-09-25 13:53:54
20170702X44340,B,2019-07-08,,2020-09-25 13:50:40
20170702X02521,B,2019-11-06,,2020-09-25 13:53:04
20170703X71412,B,2018-03-09,,2020-09-25 13:53:04
20170703X75223,F,2017-08-01,,2020-09-25 13:55:40
20170703X90833,B,2018-01-25,,2020-09-25 13:53:54
20170703X95546,B,2019-02-26,,2020-09-25 13:54:41
20170703X11348,B,2019-12-16,broda,2024-07-03 15:45:06
20170702X33610,B,2017-09-22,,2020-09-25 13:53:54
20170702X42951,B,2017-09-07,,2020-09-25 13:52:00
20170703X72503,B,2017-09-22,,2020-09-25 13:52:00
20170704X05501,B,2020-06-03,,2020-09-25 13:53:04
20170704X12341,B,2018-11-15,,2020-09-25 13:53:04
20170703X54557,B,2021-05-06,byre,2021-05-06 18:00:24
20170704X64138,B,2019-04-08,,2020-09-25 13:54:41
20170704X72958,B,2020-04-20,,2020-09-25 13:53:54
20170705X82911,F,2018-06-08,,2020-09-25 13:55:40
20170703X14846,B,2019-04-04,,2020-09-25 13:52:00
20170704X04715,B,2017-11-14,,2020-09-25 13:52:00
20170704X94938,B,2017-12-15,,2020-09-25 13:50:40
20170704X52124,B,2019-03-18,,2020-09-25 13:53:54
20170705X33134,F,2017-07-10,,2020-09-25 13:55:40
20170705X45040,F,2017-10-16,,2020-09-25 13:55:40
20170705X03729,B,2017-09-22,,2020-09-25 13:52:00
20170705X40153,B,2018-01-23,,2020-09-25 13:50:40
20170706X75402,B,2019-05-29,,2020-09-25 13:53:54
20170706X00056,B,2017-09-22,,2020-09-25 13:53:04
20170706X74454,B,2018-07-16,,2020-09-25 13:53:04
20170706X90925,B,2017-12-15,,2020-09-25 13:52:00
20170703X91858,B,2017-12-15,,2020-09-25 13:52:00
20170705X04449,B,2018-12-19,,2020-09-25 13:50:40
20170702X73412,B,2019-04-04,,2020-09-25 13:52:00
20170707X12032,B,2020-02-11,broda,2022-05-13 15:46:12
20170707X35638,B,2019-04-04,,2020-09-25 13:53:04
20170707X90818,B,2020-04-20,,2020-09-25 13:53:54
20170707X34550,B,2018-12-19,,2020-09-25 13:52:00
20170707X03156,B,2017-10-31,,2020-09-25 13:50:40
20170707X95152,B,2018-01-23,,2020-09-25 13:53:04
20170701X00630,B,2017-09-22,,2020-09-25 13:52:00
20170705X40639,B,2017-09-22,,2020-09-25 13:53:04
20170707X85251,B,2017-12-15,,2020-09-25 13:52:00
20170706X21348,B,2020-04-13,,2020-09-25 13:52:00
20170624X85327,B,2020-04-13,gibs-i,2023-06-12 14:17:55
20170708X73501,B,2019-03-18,,2020-09-25 13:50:40
20170706X95155,B,2017-12-15,,2020-09-25 13:53:04
20170708X12341,B,2019-03-18,,2020-09-25 13:50:40
20170708X13311,B,2017-11-14,,2020-09-25 13:52:00
20170708X13840,B,2018-03-14,,2020-09-25 13:52:00
20170709X03649,B,2018-05-09,,2020-09-25 13:52:00
20170709X81141,B,2018-10-26,broda,2021-06-15 16:26:08
20170709X75327,B,2018-12-19,,2020-09-25 13:50:40
20170708X11738,B,2017-09-22,,2020-09-25 13:53:04
20170710X71845,B,2021-05-05,hopj,2021-05-05 18:00:26
20170710X81340,B,2017-08-03,,2020-09-25 13:53:54
20170710X84959,B,2020-02-11,,2020-09-25 13:54:41
20170710X83902,B,2017-11-14,,2020-09-25 13:53:04
20170707X84152,B,2017-12-15,,2020-09-25 13:53:04
20170707X85152,B,2018-03-27,,2020-09-25 13:52:00
20170710X14152,B,2017-10-17,,2020-09-25 13:53:04
20170710X41152,B,2018-01-11,,2020-09-25 13:52:00
20170710X51324,B,2019-11-19,,2020-09-25 13:50:40
20170710X64407,B,2019-03-18,,2020-09-25 13:53:04
20170711X20613,F,2017-07-19,,2020-09-25 13:55:40
20170701X00349,B,2017-11-14,,2020-09-25 13:53:04
20170711X30650,B,2018-07-05,,2020-09-25 13:53:04
20170711X53934,B,2018-03-14,,2020-09-25 13:52:00
20170711X32453,B,2017-09-22,,2020-09-25 13:52:00
20170712X12448,B,2022-05-27,coln,2022-05-27 18:00:00
20170712X15009,B,2018-12-19,,2020-09-25 13:54:41
20170712X21227,B,2018-12-19,,2020-09-25 13:54:41
20170712X92713,F,2017-07-28,,2020-09-25 13:55:40
20170712X52625,F,2020-03-30,,2020-09-25 13:55:40
20170711X13833,B,2021-05-06,byre,2021-05-06 18:00:25
20170713X12858,B,2019-07-08,,2020-09-25 13:50:40
20170711X95130,B,2017-12-15,,2020-09-25 13:52:00
20170713X22505,B,2018-12-19,,2020-09-25 13:54:41
20170713X31937,B,2020-04-13,,2020-09-25 13:50:40
20170713X45516,B,2017-11-14,,2020-09-25 13:52:00
20170713X72811,B,2020-08-25,,2020-09-25 13:52:00
20170713X80638,B,2019-04-08,,2020-09-25 13:53:54
20170713X95436,B,2017-09-22,,2020-09-25 13:53:04
20170714X10321,B,2019-11-06,,2020-09-25 13:53:54
20170714X75621,F,2017-07-14,,2020-09-25 13:55:40
20170714X15302,B,2019-11-06,,2020-09-25 13:50:40
20170714X05226,B,2017-10-17,,2020-09-25 13:52:00
20170714X43836,B,2018-03-14,,2020-09-25 13:50:40
20170714X62958,F,2017-07-20,,2020-09-25 13:55:40
20170714X10954,B,2021-05-27,byre,2021-05-27 18:00:07
20170715X94908,B,2019-09-27,dobn,2025-05-30 12:29:12
20170715X21637,B,2018-07-16,,2020-09-25 13:50:40
20170716X62357,B,2019-03-18,,2020-09-25 13:50:40
20170716X03206,B,2017-12-15,,2020-09-25 13:53:04
20170714X41237,B,2017-10-17,,2020-09-25 13:54:41
20170717X11949,B,2021-05-06,hopj,2021-05-06 18:00:25
20170704X51430,B,2017-10-17,,2020-09-25 13:54:41
20170716X40924,B,2021-05-05,diad,2022-12-07 19:00:00
20170717X54242,B,2018-03-27,,2020-09-25 13:53:04
20170717X64118,B,2019-02-26,,2020-09-25 13:53:04
20170716X04809,B,2021-06-10,coln,2021-06-10 18:00:07
20170717X15023,B,2020-04-20,,2020-09-25 13:50:40
20170715X72718,B,2021-06-24,coln,2021-06-24 18:00:00
20170718X25017,B,2017-10-17,,2020-09-25 13:52:00
20170718X14913,B,2017-09-22,,2020-09-25 13:52:00
20170716X21221,B,2018-01-25,,2020-09-25 13:53:04
20170718X44036,B,2017-12-15,,2020-09-25 13:53:04
20170718X61108,B,2018-12-19,,2020-09-25 13:53:54
20170719X90401,B,2019-11-06,,2020-09-25 13:53:04
20170719X12704,B,2017-12-15,,2020-09-25 13:52:00
20170719X21725,B,2018-04-09,,2020-09-25 13:53:04
20170719X32048,B,2020-04-20,,2020-09-25 13:53:54
20170719X04527,B,2019-04-08,dobn,2025-02-19 19:49:00
20170719X31853,B,2017-11-14,,2020-09-25 13:52:00
20170719X43921,F,2017-07-20,,2020-09-25 13:55:40
20170719X44355,F,2018-01-26,,2020-09-25 13:55:40
20170719X51048,B,2021-05-05,hopj,2021-05-05 18:00:28
20170719X50618,B,2018-03-27,,2020-09-25 13:52:00
20170719X53151,B,2017-09-22,,2020-09-25 13:52:00
20170719X61336,B,2017-12-15,,2020-09-25 13:53:04
20170707X00440,B,2017-11-14,,2020-09-25 13:52:00
20170720X91341,B,2017-10-31,,2020-09-25 13:54:41
20170720X91857,B,2017-10-17,,2020-09-25 13:54:41
20170720X05549,B,2020-04-20,,2020-09-25 13:53:04
20170719X63345,B,2017-10-17,,2020-09-25 13:53:04
20170706X21006,B,2018-01-11,,2020-09-25 13:52:00
20170720X25605,B,2017-11-14,,2020-09-25 13:52:00
20170720X43914,B,2018-01-25,,2020-09-25 13:50:40
20170720X51821,F,2020-03-30,,2020-09-25 13:55:40
20170720X54038,F,2018-01-26,,2020-09-25 13:55:40
20170704X50738,B,2019-06-25,,2020-09-25 13:53:54
20170720X10552,B,2017-10-17,,2020-09-25 13:52:00
20170718X24849,B,2018-01-11,,2020-09-25 13:53:04
20170721X33028,F,2017-08-21,,2020-09-25 13:55:40
20170721X55655,B,2019-12-16,coln,2022-08-04 18:00:01
20170721X61556,B,2021-02-24,sedj,2021-02-24 19:00:09
20170721X75805,B,2020-02-11,broda,2022-05-13 15:48:54
20170722X24529,B,2018-12-19,,2020-09-25 13:50:40
20170721X95235,B,2017-10-17,,2020-09-25 13:53:04
20170722X84949,B,2019-07-08,,2020-09-25 13:50:40
20170722X93631,B,2018-01-11,,2020-09-25 13:53:04
20170723X91236,B,2017-10-17,,2020-09-25 13:53:04
20170701X91219,F,2017-07-24,,2020-09-25 13:55:40
20170724X02627,F,2017-07-26,,2020-09-25 13:55:40
20170724X13150,B,2018-04-09,,2020-09-25 13:53:54
20170722X22744,B,2018-03-14,,2020-09-25 13:52:00
20170724X05903,B,2018-02-21,,2020-09-25 13:53:04
20170724X04859,B,2017-10-17,,2020-09-25 13:53:04
20170724X15957,B,2018-04-23,,2020-09-25 13:50:40
20170724X24950,F,2017-07-26,,2020-09-25 13:55:40
20170722X31728,B,2018-03-14,,2020-09-25 13:53:04
20170712X02255,B,2018-12-19,,2020-09-25 13:52:00
20170724X41938,B,2017-10-31,,2020-09-25 13:53:04
20170724X61747,B,2019-11-06,,2020-09-25 13:53:54
20170724X70559,B,2019-11-06,,2020-09-25 13:54:41
20170724X71704,B,2021-05-06,byre,2021-05-06 18:00:26
20170724X70507,B,2019-04-08,,2020-09-25 13:53:54
20170724X71156,B,2018-04-23,,2020-09-25 13:53:04
20170725X85153,F,2018-01-26,,2020-09-25 13:55:40
20170725X90447,F,2018-01-26,,2020-09-25 13:55:40
20170724X10817,B,2018-01-25,,2020-09-25 13:50:40
20170725X21326,B,2021-06-24,coln,2021-06-24 18:00:03
20170725X42936,F,2018-01-26,,2020-09-25 13:55:40
20170725X64628,B,2021-05-05,hopj,2021-05-05 18:00:29
20170726X92426,F,2018-01-26,,2020-09-25 13:55:40
20170726X01812,B,2019-03-18,,2020-09-25 13:53:54
20170726X04233,B,2017-10-17,,2020-09-25 13:52:00
20170726X32550,B,2017-10-17,,2020-09-25 13:52:00
20170726X61759,B,2019-11-06,,2020-09-25 13:50:40
20170724X13001,B,2018-03-27,,2020-09-25 13:53:04
20170724X13655,B,2018-10-24,,2020-09-25 13:52:00
20170724X14351,B,2017-10-31,,2020-09-25 13:52:00
20170724X82938,B,2019-06-25,,2020-09-25 13:53:54
20170726X33522,B,2018-01-23,,2020-09-25 13:53:04
20170726X33801,B,2019-11-06,,2020-09-25 13:50:40
20170727X94129,B,2020-04-13,,2020-09-25 13:53:54
20170725X13055,B,2020-04-13,,2020-09-25 13:50:40
20170723X05948,B,2017-10-31,,2020-09-25 13:53:04
20170721X74752,B,2018-01-11,,2020-09-25 13:53:04
20170727X45605,F,2018-01-26,,2020-09-25 13:55:40
20170727X50956,F,2018-01-26,,2020-09-25 13:55:40
20170727X62507,B,2017-11-14,,2020-09-25 13:52:00
20170727X81021,B,2017-11-14,,2020-09-25 13:52:00
20170727X15642,B,2021-05-11,byre,2021-05-11 19:05:29
20170728X04935,B,2020-04-13,,2020-09-25 13:50:40
20170728X85948,B,2019-07-08,,2020-09-25 13:50:40
20170723X02735,B,2020-04-13,,2020-09-25 13:53:04
20170728X93637,F,2017-08-02,,2020-09-25 13:55:40
20170728X94241,B,2018-10-10,,2020-09-25 13:52:00
20170728X01824,F,2017-08-09,,2020-09-25 13:55:40
20170728X24617,F,2017-08-07,,2020-09-25 13:55:40
20170728X64559,F,2017-08-01,,2020-09-25 13:55:40
20170724X83533,B,2017-12-15,,2020-09-25 13:53:04
20170729X21209,B,2018-06-12,,2020-09-25 13:50:40
20170730X40056,B,2019-03-18,,2020-09-25 13:52:00
20170731X62530,B,2019-09-10,,2020-09-25 13:53:54
20170731X01416,B,2018-12-19,,2020-09-25 13:54:41
20170724X81245,B,2017-10-31,,2020-09-25 13:52:00
20170726X32836,B,2018-03-14,,2020-09-25 13:53:04
20170731X22545,B,2021-06-10,coln,2021-06-10 18:00:08
20170731X51742,F,2017-08-10,,2020-09-25 13:55:40
20170731X62912,B,2019-11-06,,2020-09-25 13:54:41
20170731X72752,F,2018-01-26,,2020-09-25 13:55:40
20170724X35801,B,2018-03-14,,2020-09-25 13:53:04
20170731X71941,B,2018-03-27,,2020-09-25 13:53:04
20170728X24846,B,2017-11-14,,2020-09-25 13:52:00
20170731X84928,B,2017-10-31,,2020-09-25 13:52:00
20170731X30722,B,2020-05-28,,2020-09-25 13:50:40
20170731X32913,B,2021-05-06,byre,2021-05-06 18:00:26
20170801X81943,B,2017-11-14,,2020-09-25 13:53:04
20170801X90744,B,2019-07-08,,2020-09-25 13:53:54
20170801X01026,B,2018-03-27,,2020-09-25 13:52:00
20170801X02259,B,2017-10-17,,2020-09-25 13:52:00
20170801X12647,B,2019-04-09,,2020-09-25 13:50:40
20170731X61631,B,2017-11-14,,2020-09-25 13:52:00
20170801X31746,F,2017-08-03,,2020-09-25 13:55:40
20170801X34205,B,2017-11-14,,2020-09-25 13:52:00
20170801X34818,B,2017-12-15,,2020-09-25 13:52:00
20170729X02433,B,2017-10-31,,2020-09-25 13:52:00
20170801X65228,B,2019-03-18,,2020-09-25 13:50:40
20170801X70113,B,2018-03-19,,2020-09-25 13:53:54
20170802X24925,B,2019-07-08,,2020-09-25 13:53:54
20170802X52509,F,2017-08-07,,2020-09-25 13:55:40
20170727X45300,B,2018-03-27,,2020-09-25 13:53:04
20170802X44356,B,2020-11-19,hopj,2020-11-19 19:00:02
20170731X70626,B,2017-10-17,,2020-09-25 13:50:40
20170802X82400,B,2019-11-06,,2020-09-25 13:50:40
20170802X82859,B,2018-03-27,,2020-09-25 13:53:04
20170802X92207,B,2018-02-21,,2020-09-25 13:53:04
20170803X61422,F,2018-01-26,,2020-09-25 13:55:40
20170803X93923,B,2018-12-19,,2020-09-25 13:53:54
20170731X60558,B,2020-04-20,,2020-09-25 13:53:54
20170801X92901,B,2017-12-15,,2020-09-25 13:52:00
20170803X23252,B,2018-02-21,,2020-09-25 13:53:04
20170802X52946,B,2017-12-15,,2020-09-25 13:52:00
20170803X63020,F,2017-08-03,,2020-09-25 13:55:40
20170803X53614,B,2017-11-14,,2020-09-25 13:53:04
20170731X63342,B,2017-11-14,,2020-09-25 13:53:04
20170803X65946,B,2017-11-14,,2020-09-25 13:53:54
20170803X92426,B,2020-09-23,broda,2021-06-17 19:13:16
20170804X11340,B,2018-03-14,,2020-09-25 13:52:00
20170803X72946,B,2018-03-27,,2020-09-25 13:52:00
20170805X74005,F,2018-01-26,,2020-09-25 13:55:40
20170806X15512,B,2020-04-20,,2020-09-25 13:54:41
20170804X75802,B,2017-11-14,,2020-09-25 13:52:00
20170805X53350,B,2018-03-27,,2020-09-25 13:52:00
20170712X25844,B,2019-06-25,,2020-09-25 13:53:54
20170806X32829,B,2019-03-18,,2020-09-25 13:53:54
20170806X13056,B,2018-03-14,,2020-09-25 13:53:04
20170806X32149,B,2020-06-03,,2020-09-25 13:53:54
20170807X20947,B,2019-03-18,,2020-09-25 13:53:54
20170807X41012,B,2018-03-27,,2020-09-25 13:52:00
20170807X50008,B,2019-03-18,,2020-09-25 13:53:54
20170807X63537,B,2021-05-05,hopj,2021-05-05 18:00:30
20170807X40213,B,2018-03-14,,2020-09-25 13:53:04
20170807X50445,B,2017-12-15,,2020-09-25 13:52:00
20170807X70934,B,2017-09-22,,2020-09-25 13:53:04
20170806X05027,B,2019-05-29,,2020-09-25 13:50:40
20170808X35356,B,2020-05-28,,2020-09-25 13:52:00
20170808X70221,B,2019-11-06,,2020-09-25 13:50:40
20170808X65046,B,2017-10-31,,2020-09-25 13:53:04
20170808X75349,B,2017-12-15,,2020-09-25 13:52:00
20170808X22210,B,2018-11-15,,2020-09-25 13:53:04
20170731X62824,B,2018-03-27,,2020-09-25 13:52:00
20170809X23115,B,2019-04-08,,2020-09-25 13:54:41
20170809X24243,F,2020-04-16,,2020-09-25 13:55:40
20170809X40008,B,2018-10-10,,2020-09-25 13:53:54
20170808X94600,B,2018-04-23,,2020-09-25 13:53:04
20170809X25257,B,2017-12-15,,2020-09-25 13:52:00
20170809X43204,B,2020-04-13,dobn,2025-03-10 18:34:48
20170809X31619,F,2017-08-21,,2020-09-25 13:55:40
20170810X81853,F,2017-08-31,,2020-09-25 13:55:40
20170728X65555,B,2017-11-14,,2020-09-25 13:52:00
20170810X12419,F,2020-04-02,,2020-09-25 13:55:40
20170810X14916,B,2021-05-06,byre,2021-05-06 18:00:27
20170731X61358,B,2018-03-27,,2020-09-25 13:52:00
20170810X40641,F,2017-08-10,,2020-09-25 13:55:40
20170810X44100,B,2019-03-18,,2020-09-25 13:53:54
20170810X44833,B,2018-01-25,,2020-09-25 13:53:04
20170810X63546,B,2018-03-14,,2020-09-25 13:53:04
20170810X64739,F,2020-04-16,,2020-09-25 13:55:40
20170810X65552,F,2020-04-16,,2020-09-25 13:55:40
20170811X82154,F,2020-04-16,,2020-09-25 13:55:40
20170811X11157,B,2018-12-19,,2020-09-25 13:53:54
20170811X12252,B,2018-08-15,,2020-09-25 13:53:54
20170811X41951,B,2017-12-15,,2020-09-25 13:52:00
20170811X32009,B,2017-11-14,,2020-09-25 13:53:04
20170811X45816,B,2019-11-06,dobn,2025-03-10 18:32:48
20170811X20414,B,2020-11-19,hopj,2020-11-19 19:00:02
20170812X42809,F,2017-08-12,,2020-09-25 13:55:40
20170813X71654,B,2020-04-22,,2020-09-25 13:53:54
20170813X82426,B,2020-07-13,,2020-09-25 13:53:54
20170813X45713,B,2019-07-08,coln,2022-03-17 13:36:26
20170813X83417,B,2019-04-08,,2020-09-25 13:53:04
20170814X13131,B,2019-03-18,,2020-09-25 13:53:54
20170814X24811,F,2020-04-21,,2020-09-25 13:55:40
20170814X30056,F,2020-04-22,,2020-09-25 13:55:40
20170814X31931,F,2020-04-22,,2020-09-25 13:55:40
20170814X50540,B,2018-10-24,,2020-09-25 13:53:04
20170815X73929,B,2019-09-27,,2020-09-25 13:53:54
20170813X83232,B,2018-03-27,,2020-09-25 13:53:04
20170815X10948,B,2019-07-08,,2020-09-25 13:54:41
20170814X23606,B,2017-12-15,,2020-09-25 13:53:04
20170813X81509,B,2017-12-15,,2020-09-25 13:53:04
20170815X40531,B,2021-05-06,hopj,2021-05-06 18:00:27
20170815X43750,B,2019-03-18,,2020-09-25 13:53:04
20170815X55733,B,2017-11-27,,2020-09-25 13:52:00
20170815X75032,B,2019-07-08,,2020-09-25 13:54:41
20170816X82925,B,2018-03-27,,2020-09-25 13:53:04
20170816X91808,B,2019-06-25,,2020-09-25 13:53:54
20170816X21337,B,2020-08-25,,2020-09-25 13:53:54
20170816X35104,B,2020-07-08,,2020-09-25 13:54:41
20170816X75406,B,2017-11-27,,2020-09-25 13:52:00
20170813X83631,B,2017-12-15,,2020-09-25 13:53:54
20170627X92852,B,2018-05-14,broda,2022-05-13 15:44:51
20170817X42147,B,2018-03-27,,2020-09-25 13:53:04
20170818X21225,F,2017-08-21,,2020-09-25 13:55:40
20170818X21238,B,2020-04-13,,2020-09-25 13:54:41
20170819X04607,B,2019-12-16,,2020-09-25 13:52:00
20170817X00519,B,2018-03-14,,2020-09-25 13:53:04
20170820X80743,B,2017-11-27,,2020-09-25 13:53:04
20170820X55108,B,2019-04-08,,2020-09-25 13:54:41
20170819X81140,B,2019-04-08,,2020-09-25 13:53:54
20170821X03353,F,2017-08-30,,2020-09-25 13:55:40
20170821X11412,B,2018-07-05,,2020-09-25 13:53:54
20170821X14831,B,2018-04-23,,2020-09-25 13:52:00
20170821X15900,B,2018-03-14,,2020-09-25 13:52:00
20170821X41707,B,2019-03-18,,2020-09-25 13:53:04
20170821X51035,F,2017-08-29,,2020-09-25 13:55:40
20170821X51710,B,2020-08-03,,2020-09-25 13:50:40
20170821X84208,B,2017-12-15,,2020-09-25 13:53:54
20170821X84914,B,2018-04-23,,2020-09-25 13:53:04
20170822X70844,F,2017-08-31,,2020-09-25 13:55:40
20170821X92317,B,2020-04-20,,2020-09-25 13:54:41
20170821X02536,B,2018-04-23,,2020-09-25 13:53:04
20170821X02642,B,2017-11-27,,2020-09-25 13:52:00
20170820X53819,B,2019-04-08,,2020-09-25 13:53:54
20170822X74412,B,2022-02-09,dobn,2025-03-14 18:53:51
20170822X20348,B,2020-09-14,,2020-09-25 13:53:04
20170822X61056,B,2019-04-08,,2020-09-25 13:50:40
20170822X72358,F,2017-09-20,,2020-09-25 13:55:40
20170822X64033,B,2018-04-23,,2020-09-25 13:53:04
20170819X50603,B,2019-04-08,,2020-09-25 13:53:04
20170823X05408,B,2020-04-13,,2020-09-25 13:50:40
20170819X84219,B,2019-11-06,,2020-09-25 13:53:54
20170819X80523,B,2017-11-27,,2020-09-25 13:53:54
20170822X12229,B,2018-03-14,,2020-09-25 13:53:04
20170823X73901,F,2017-08-24,,2020-09-25 13:55:40
20170823X72501,B,2017-11-27,,2020-09-25 13:53:04
20170823X75230,B,2018-11-15,,2020-09-25 13:53:54
20170819X44220,F,2017-08-31,,2020-09-25 13:55:40
20170824X93431,B,2019-03-18,,2020-09-25 13:53:54
20170821X00956,B,2019-07-08,,2020-09-25 13:54:41
20170726X05022,F,2018-06-08,,2020-09-25 13:55:40
20170824X14615,B,2018-04-23,,2020-09-25 13:53:04
20170824X40210,B,2019-03-18,,2020-09-25 13:53:04
